GoodsID,TransactionID
322,17418
322,17746
322,18162
322,18228
322,18319
322,18453
322,18686
322,18687
322,18788
322,18931
322,19119
322,19251
322,19394
322,19467
322,19569
322,19667
322,19972
322,20044
322,20089
322,20200
322,20264
322,20528
322,20799
322,20814
322,20824
322,20866
322,20945
322,21122
322,21226
322,21292
322,21532
322,21555
322,21853
322,21867
322,21879
322,21913
322,21951
322,22026
322,22029
322,22105
322,22111
322,22127
322,22354
322,22409
322,22424
322,22454
322,22678
322,22718
322,22790
322,22796
322,22919
322,22961
322,23226
322,23293
322,23432
322,23528
322,23576
322,23636
322,24216
322,24314
322,24381
322,24708
322,24809
322,25059
322,25061
322,25371
322,25386
322,25475
322,25692
322,25974
322,26152
322,26411
322,27002
322,27006
322,27015
322,27399
322,27607
322,27710
322,27759
322,27943
322,28045
322,28177
322,28205
322,28206
322,28381
322,28487
322,28523
322,28587
322,28716
322,28802
322,29247
322,29388
322,29429
322,29632
322,29794
322,29811
322,29898
325,6
325,324
325,367
325,438
325,549
325,616
325,928
325,1144
325,1144
325,1320
325,1613
325,2016
325,2062
325,2085
325,2121
325,2140
325,2925
325,3065
325,3152
325,3218
325,3242
325,3316
325,3478
325,3535
325,3638
325,3640
325,3936
325,4060
325,4067
325,4107
325,4290
325,4658
325,5041
325,5114
325,5171
325,5438
325,5463
325,5507
325,5973
325,6037
325,6059
325,6086
325,6131
325,6226
325,6254
325,6382
325,6428
325,6771
325,6868
325,7051
325,7212
325,7352
325,7394
325,7395
325,7615
325,7787
325,8091
325,8112
325,8182
325,8246
325,8310
325,8460
325,8967
325,9011
325,9244
325,10294
325,10336
325,10411
325,10497
325,10511
325,10703
325,11189
325,11566
325,11608
325,11730
325,11945
325,11975
325,12019
325,12071
325,12429
325,12511
325,12575
325,12689
325,12833
325,12971
325,13025
325,13141
325,13398
325,13456
325,13470
325,13782
325,13795
325,13853
325,13921
325,13935
325,13942
325,13951
325,14063
325,14152
325,14205
325,14292
325,14334
325,14383
325,14399
325,14509
325,14571
325,14581
325,14914
325,15248
325,15383
325,15414
325,16100
325,16336
325,16479
325,16943
325,16982
325,17024
325,17065
325,17154
325,17268
325,17315
325,17504
325,17602
325,17717
325,17794
325,17832
325,18069
325,18167
325,18522
325,18557
325,18873
325,18897
325,18973
325,19059
325,19089
325,19256
325,19360
325,19614
325,19733
325,19772
325,19977
325,20029
325,20036
325,20111
325,20280
325,20328
325,20329
325,20360
325,20932
325,21403
325,21482
325,21619
325,21920
325,22431
325,22566
325,22577
325,22664
325,22730
325,22774
325,22817
325,23086
325,23200
325,23209
325,23293
325,23364
325,23534
325,23566
325,23636
325,23709
325,23869
325,23982
325,24249
325,24378
325,24559
325,24562
325,24571
325,24575
325,24800
325,25061
325,25125
325,25158
325,25328
325,25375
325,25557
325,25591
325,25652
325,25679
325,25914
325,25968
325,26305
325,26334
325,26460
325,26463
325,26571
325,26658
325,26948
325,27178
325,27221
325,27311
325,27343
325,27502
325,27517
325,27517
325,28263
325,28358
325,28466
325,28528
325,28602
325,28608
325,28713
325,29182
325,29278
325,29450
325,29501
325,29566
325,29586
325,29763
325,29766
325,29770
329,132
329,225
329,301
329,307
329,675
329,690
329,995
329,1056
329,1296
329,1438
329,1468
329,1478
329,1563
329,1607
329,1658
329,2168
329,2415
329,2488
329,2537
329,3020
329,3171
329,3340
329,3373
329,3542
329,3687
329,4252
329,4357
329,4570
329,5057
329,5225
329,5286
329,5457
329,5457
329,5477
329,5993
329,6032
329,6105
329,6138
329,6193
329,6487
329,6562
329,6601
329,6678
329,6879
329,6912
329,7166
329,7227
329,8114
329,8307
329,8405
329,8438
329,8535
329,8923
329,9067
329,9076
329,9117
329,9217
329,9265
329,9313
329,9356
329,9367
329,9419
329,9633
329,10986
329,11018
329,11195
329,11205
329,11219
329,11293
329,11373
329,11388
329,11467
329,11519
329,11950
329,11986
329,12131
329,12223
329,12232
329,12309
329,12383
329,12556
329,12928
329,13052
329,13130
329,13136
329,13409
329,14035
329,14044
329,14083
329,14148
329,14213
329,14225
329,14231
329,14260
329,14293
329,14370
329,14414
329,14417
329,14570
329,14869
329,14942
329,15050
329,15221
329,15472
329,15599
329,15615
329,15642
329,15692
329,16139
329,16167
329,16374
329,16468
329,16582
329,16782
329,17381
329,17632
329,17657
329,17847
329,18100
329,18113
329,18259
329,18332
329,18370
329,18430
329,18633
329,18718
329,18720
329,18802
329,18981
329,19265
329,19269
329,19413
329,19436
329,19647
329,19750
329,19803
329,19890
329,20306
329,20441
329,20466
329,20608
329,20937
329,20976
329,21551
329,21563
329,21610
329,21743
329,21931
329,21986
329,22057
329,22192
329,22329
329,22374
329,22690
329,22787
329,22907
329,22917
329,22929
329,22943
329,23167
329,23287
329,23589
329,23685
329,23695
329,23736
329,23898
329,23966
329,24332
329,24514
329,24555
329,24617
329,24670
329,24859
329,25639
329,25751
329,25808
329,26167
329,26217
329,26226
329,26356
329,26404
329,26414
329,26484
329,26502
329,26629
329,26684
329,26764
329,26991
329,27085
329,27114
329,27256
329,27317
329,27508
329,27654
329,27686
329,27788
329,27858
329,27921
329,28108
329,28235
329,28475
329,28928
329,28934
329,28952
329,29006
329,29079
329,29171
329,29285
329,29305
329,29397
329,29463
329,29611
329,29797
329,29966
329,29990
330,217
330,627
330,656
330,970
330,1037
330,1310
330,1496
330,1986
330,1988
330,2021
330,2144
330,2386
330,2440
330,2551
330,2612
330,2914
330,3302
330,3367
330,3435
330,3521
330,3591
330,3629
330,4023
330,4325
330,4632
330,4957
330,4962
330,5208
330,5256
330,5322
330,5551
330,6137
330,6307
330,6317
330,6407
330,6458
330,6472
330,6473
330,6552
330,6651
330,6695
330,6732
330,6809
330,6986
330,7024
330,7180
330,7383
330,7453
330,7563
330,7963
330,8118
330,8237
330,8338
330,8344
330,8656
330,8965
330,9053
330,9125
330,9129
330,9183
330,9320
330,9365
330,9372
330,10105
330,10178
330,10208
330,10251
330,10336
330,10468
330,10494
330,10507
330,10524
330,10569
330,10648
330,10890
330,10917
330,10957
330,11443
330,11573
330,11617
330,11973
330,12138
330,13271
330,13308
330,13479
330,13487
330,13865
330,14227
330,14306
330,14446
330,14702
330,14772
330,14882
330,15107
330,15186
330,15231
330,15254
330,15311
330,15362
330,15367
330,15732
330,15758
330,15799
330,15811
330,15842
330,15910
330,16012
330,16031
330,16221
330,16421
330,16499
330,16566
330,16666
330,16701
330,16870
330,16875
330,17111
330,17127
330,17192
330,17246
330,17249
330,17261
330,17293
330,17409
330,17458
330,17490
330,17719
330,17760
330,17956
330,17962
330,18019
330,18031
330,18152
330,18372
330,18421
330,18553
330,18581
330,18658
330,18861
330,18871
330,19034
330,19086
330,19182
330,19231
330,19558
330,19564
330,19755
330,19942
330,19986
330,20005
330,20031
330,20898
330,21025
330,21678
330,21768
330,21975
330,22161
330,22195
330,22286
330,22377
330,22410
330,22606
330,22933
330,23012
330,23178
330,23326
330,23423
330,23552
330,23654
330,23721
330,23807
330,23818
330,23924
330,24010
330,24037
330,24129
330,24268
330,24268
330,24376
330,24384
330,24508
330,24786
330,24888
330,25400
330,25450
330,25519
330,25611
330,25665
330,25718
330,25758
330,25848
330,25875
330,26069
330,26136
330,26261
330,26358
330,26398
330,26548
330,26783
330,26968
330,27004
330,27271
330,27457
330,27505
330,27656
330,27920
330,28248
330,28378
330,28586
330,28604
330,28632
330,28776
330,28981
330,29211
330,29240
330,29386
330,29442
330,29594
330,29779
330,29820
333,325
333,524
333,913
333,1035
333,1363
333,1548
333,2164
333,2180
333,2204
333,2225
333,2329
333,2528
333,3112
333,3254
333,3582
333,3585
333,3611
333,3616
333,3640
333,3938
333,4178
333,4270
333,4435
333,4609
333,4616
333,4667
333,4671
333,4693
333,5001
333,5014
333,5033
333,5102
333,5104
333,5362
333,5412
333,5414
333,5475
333,5520
333,5620
333,6436
333,6710
333,6764
333,6909
333,6987
333,6999
333,7029
333,7037
333,7061
333,7148
333,7182
333,7268
333,7313
333,7827
333,7847
333,7943
333,8063
333,8426
333,8618
333,8682
333,9101
333,9585
333,9590
333,9686
333,10070
333,10232
333,10238
333,10350
333,10608
333,10633
333,10663
333,10671
333,10727
333,10889
333,10955
333,10977
333,11230
333,11399
333,11606
333,11654
333,11977
333,12208
333,12264
333,12652
333,12906
333,12924
333,13015
333,13069
333,13126
333,13244
333,13466
333,13510
333,13534
333,13545
333,13702
333,13889
333,13937
333,14121
333,14389
333,14597
333,14697
333,14804
333,15100
333,15404
333,15532
333,15602
333,15987
333,15999
333,16071
333,16201
333,16209
333,16286
333,16324
333,16675
333,16852
333,17061
333,17108
333,17207
333,17239
333,17259
333,17445
333,17613
333,17804
333,17809
333,17953
333,17976
333,17977
333,18024
333,18084
333,18195
333,18210
333,18277
333,18278
333,18381
333,18458
333,18598
333,18651
333,18884
333,18949
333,18970
333,19064
333,19302
333,19320
333,19418
333,19542
333,19582
333,19586
333,19900
333,20105
333,20479
333,20575
333,20660
333,20875
333,21063
333,21131
333,21201
333,21474
333,21667
333,21712
333,21766
333,21830
333,21882
333,21888
333,22011
333,22182
333,22782
333,22828
333,22875
333,22912
333,22981
333,23048
333,23208
333,23384
333,23490
333,23556
333,23973
333,24161
333,24460
333,24528
333,24558
333,24728
333,24954
333,25103
333,25733
333,25947
333,25957
333,25973
333,26390
333,26410
333,26535
333,26552
333,26809
333,26850
333,27083
333,27160
333,27170
333,27204
333,27900
333,27934
333,28119
333,28140
333,28159
333,28366
333,28619
333,28668
333,28863
333,28914
333,28950
333,29118
333,29129
333,29154
333,29208
333,29314
333,29384
333,29413
333,29812
333,29829
333,29846
333,29921
337,34
337,35
337,127
337,442
337,570
337,963
337,1179
337,1264
337,1275
337,1331
337,1334
337,1364
337,1374
337,1384
337,1441
337,1505
337,1583
337,1646
337,1929
337,1940
337,1987
337,2020
337,2140
337,2214
337,2302
337,2641
337,2911
337,3117
337,3436
337,3500
337,3934
337,4365
337,4525
337,4915
337,5035
337,5136
337,5525
337,5667
337,5680
337,5972
337,6100
337,6279
337,6346
337,6464
337,6514
337,6545
337,6594
337,6710
337,6830
337,6913
337,7005
337,7218
337,7306
337,7797
337,8064
337,8243
337,8365
337,8944
337,9208
337,9252
337,9267
337,9283
337,9439
337,9512
337,9585
337,9666
337,9671
337,9922
337,10246
337,10388
337,10658
337,10910
337,10978
337,11036
337,11271
337,11368
337,11386
337,11817
337,11891
337,12182
337,12261
337,12318
337,12367
337,12437
337,12482
337,12484
337,12842
337,12961
337,12967
337,13051
337,13331
337,13353
337,13371
337,13441
337,13483
337,13820
337,13851
337,13909
337,13971
337,14113
337,14180
337,14326
337,14488
337,14633
337,14760
337,14848
337,14869
337,15086
337,15208
337,15251
337,15431
337,15504
337,15606
337,15752
337,15960
337,16125
337,16158
337,16190
337,16261
337,16366
337,16372
337,16564
337,16611
337,16628
337,16668
337,16786
337,16924
337,16951
337,16988
337,16990
337,17422
337,17479
337,17688
337,17756
337,17799
337,17877
337,17956
337,17975
337,18053
337,18214
337,18361
337,18363
337,18372
337,18388
337,18422
337,18443
337,18487
337,18568
337,18698
337,18786
337,18789
337,18790
337,18853
337,18863
337,19281
337,19656
337,19771
337,19771
337,19998
337,20154
337,20174
337,20223
337,20359
337,20408
337,20684
337,20964
337,21209
337,21231
337,21359
337,21362
337,21468
337,21533
337,21632
337,21781
337,21808
337,21811
337,22258
337,22311
337,22353
337,22393
337,22490
337,22678
337,22914
337,23003
337,23825
337,24064
337,24172
337,24312
337,24373
337,24485
337,24501
337,24902
337,25152
337,25176
337,25555
337,26074
337,26082
337,26115
337,26119
337,26162
337,26179
337,26479
337,26667
337,26702
337,27134
337,27174
337,27195
337,27209
337,27386
337,27566
337,27581
337,27661
337,27799
337,27863
337,27886
337,28032
337,28144
337,28674
337,28682
337,28706
337,28872
337,28962
345,40
345,341
345,429
345,435
345,452
345,616
345,672
345,1014
345,1287
345,1399
345,2017
345,2084
345,2307
345,2318
345,2444
345,2472
345,2640
345,2910
345,3240
345,3327
345,3344
345,3474
345,3506
345,3571
345,3572
345,3648
345,3652
345,3937
345,4049
345,4083
345,4525
345,4542
345,4598
345,4681
345,5207
345,5303
345,5436
345,5450
345,5909
345,6104
345,6232
345,6254
345,6288
345,6309
345,6429
345,6529
345,6619
345,6683
345,6744
345,6766
345,6802
345,6917
345,7548
345,7663
345,7790
345,8035
345,8108
345,8218
345,8269
345,8410
345,8418
345,8452
345,8568
345,8620
345,8665
345,9064
345,9126
345,9162
345,9275
345,9330
345,9431
345,9509
345,9698
345,10134
345,10182
345,10387
345,10573
345,10633
345,11114
345,11198
345,11321
345,11353
345,11391
345,11602
345,11757
345,11956
345,12112
345,12125
345,12183
345,12263
345,12359
345,12366
345,12392
345,12431
345,12590
345,12620
345,12766
345,13021
345,13038
345,13417
345,13671
345,13890
345,13983
345,14053
345,14059
345,14109
345,14179
345,14180
345,14456
345,14483
345,14979
345,15061
345,15294
345,15355
345,15381
345,15609
345,15917
345,15945
345,16227
345,16270
345,16286
345,16308
345,16464
345,16584
345,16655
345,16865
345,16902
345,16955
345,17117
345,17286
345,17341
345,17613
345,17990
345,18034
345,18089
345,18125
345,18156
345,18529
345,18569
345,18799
345,18833
345,18999
345,19036
345,19106
345,19198
345,19232
345,19742
345,19808
345,19888
345,20064
345,20070
345,20079
345,20096
345,20100
345,20105
345,20253
345,20507
345,20558
345,20944
345,21061
345,21163
345,21256
345,21468
345,21503
345,21803
345,21877
345,22131
345,22256
345,22359
345,22628
345,22952
345,23373
345,23532
345,23595
345,23656
345,23762
345,23949
345,23954
345,24011
345,24203
345,24247
345,24318
345,24405
345,24459
345,24473
345,24488
345,24506
345,24532
345,24807
345,24875
345,25052
345,25129
345,25389
345,25399
345,25518
345,25559
345,25708
345,25720
345,25764
345,25774
345,25779
345,26417
345,26534
345,26651
345,26682
345,26703
345,26898
345,26945
345,27201
345,27234
345,27250
345,27367
345,27434
345,27868
345,28094
345,28128
345,28167
345,28182
345,28292
345,28383
345,28404
345,28567
345,28681
345,28717
345,28869
345,29049
345,29311
345,29415
345,29422
345,29484
345,29594
345,29693
345,29802
345,29983
346,228
346,262
346,346
346,441
346,606
346,622
346,1033
346,1112
346,1148
346,1149
346,1343
346,1373
346,1506
346,1565
346,1620
346,2075
346,2205
346,2293
346,2399
346,2669
346,2945
346,3009
346,3260
346,3287
346,3305
346,3338
346,3451
346,3942
346,4052
346,4325
346,4371
346,4541
346,4672
346,4699
346,5014
346,5230
346,5269
346,5309
346,5326
346,5458
346,5644
346,6043
346,6141
346,6232
346,6308
346,6392
346,6549
346,6580
346,7007
346,7105
346,7302
346,7466
346,7471
346,7616
346,7784
346,7991
346,8000
346,8001
346,8052
346,8075
346,8101
346,8102
346,8142
346,8214
346,8257
346,8359
346,8367
346,8400
346,8457
346,8507
346,8605
346,8629
346,9023
346,9485
346,9625
346,10312
346,10366
346,10508
346,10569
346,10583
346,10728
346,10866
346,11228
346,11231
346,11329
346,11414
346,11522
346,11652
346,11695
346,11714
346,11871
346,12172
346,12237
346,12406
346,12658
346,12890
346,12920
346,13159
346,13208
346,13223
346,13264
346,13512
346,13600
346,13664
346,13769
346,14022
346,14064
346,14233
346,14403
346,14415
346,14469
346,14536
346,14938
346,15032
346,15220
346,15256
346,15333
346,15484
346,15732
346,15874
346,15958
346,15980
346,16001
346,16116
346,16138
346,16171
346,16182
346,16284
346,16403
346,17386
346,17406
346,17411
346,17708
346,17964
346,18051
346,18120
346,18271
346,18308
346,18716
346,19059
346,19163
346,19163
346,19195
346,19213
346,19303
346,19367
346,19429
346,19589
346,20161
346,20237
346,20358
346,20480
346,20487
346,20613
346,20817
346,21079
346,21082
346,21136
346,21359
346,21483
346,21491
346,21513
346,21594
346,21986
346,22075
346,22121
346,22221
346,22249
346,22362
346,22385
346,22581
346,22590
346,22833
346,22852
346,22871
346,23020
346,23158
346,23231
346,23366
346,23466
346,23679
346,23775
346,24147
346,24158
346,24479
346,24598
346,24758
346,24808
346,24869
346,25025
346,25386
346,25532
346,25562
346,25743
346,25827
346,25881
346,25990
346,26056
346,26179
346,26633
346,26819
346,26883
346,26902
346,27071
346,27150
346,27195
346,27303
346,27379
346,27453
346,27476
346,27863
346,27964
346,28078
346,28131
346,28158
346,28258
346,28417
346,28598
346,28734
346,28755
346,28767
346,28960
346,29171
346,29201
346,29215
346,29293
346,29339
346,29461
346,29619
346,29818
346,29880
346,29942
346,29963
347,19
347,35
347,440
347,582
347,629
347,682
347,975
347,1043
347,1062
347,1306
347,1316
347,1362
347,2122
347,2265
347,2484
347,2577
347,2602
347,3253
347,3311
347,3410
347,3444
347,3445
347,3460
347,3516
347,3640
347,4058
347,4088
347,4266
347,4299
347,4341
347,4353
347,4370
347,4418
347,4496
347,4618
347,4699
347,4911
347,4965
347,5109
347,5419
347,5452
347,5560
347,5618
347,5697
347,6021
347,6021
347,6119
347,6580
347,6710
347,6872
347,6931
347,6970
347,7002
347,7131
347,7140
347,7319
347,7328
347,7359
347,7510
347,7913
347,7948
347,8117
347,8306
347,8375
347,8581
347,8582
347,9416
347,9427
347,9610
347,9699
347,9984
347,10054
347,10212
347,10335
347,10539
347,10673
347,10683
347,10721
347,10871
347,10961
347,10962
347,11037
347,11280
347,11455
347,11464
347,11523
347,11717
347,12034
347,12109
347,12479
347,12619
347,12651
347,12665
347,12685
347,12707
347,12767
347,13019
347,13027
347,13174
347,13178
347,13274
347,13300
347,13555
347,14153
347,14336
347,14498
347,14572
347,15026
347,15061
347,15108
347,15116
347,15149
347,15586
347,15762
347,15928
347,15953
347,15958
347,16058
347,16235
347,16363
347,16652
347,16979
347,17110
347,17206
347,17506
347,17668
347,17677
347,18061
347,18116
347,18160
347,18176
347,18194
347,18201
347,18313
347,18402
347,18410
347,18880
347,18890
347,18902
347,18966
347,19154
347,19171
347,19200
347,19490
347,19866
347,19906
347,20080
347,20158
347,20165
347,20174
347,20283
347,20300
347,20369
347,20514
347,20670
347,20689
347,20708
347,20870
347,21021
347,21055
347,21105
347,21124
347,21167
347,21205
347,21379
347,21384
347,21419
347,21457
347,21575
347,21952
347,22119
347,22153
347,22381
347,22566
347,22778
347,23316
347,23555
347,23779
347,23813
347,23898
347,23918
347,23951
347,24469
347,24591
347,24659
347,24702
347,24913
347,25058
347,25125
347,25131
347,25707
347,25709
347,25714
347,25919
347,26391
347,26442
347,26462
347,26561
347,26621
347,26656
347,26710
347,27302
347,27419
347,27589
347,27610
347,27632
347,27755
347,27852
347,27921
347,27965
347,28093
347,28193
347,28342
347,28503
347,28517
347,28608
347,29087
347,29126
347,29282
347,29306
347,29431
347,29451
347,29603
347,29643
347,29650
347,29920
347,29955
347,29971
358,30
358,57
358,153
358,209
358,361
358,438
358,929
358,967
358,988
358,991
358,1488
358,1520
358,1933
358,2027
358,2166
358,2256
358,2317
358,3021
358,3192
358,3325
358,3520
358,3529
358,3944
358,4107
358,4172
358,4316
358,4337
358,4409
358,4506
358,4611
358,4650
358,4662
358,4967
358,5160
358,5429
358,5444
358,5472
358,5667
358,5684
358,5936
358,6052
358,6108
358,6152
358,6286
358,6636
358,6811
358,7183
358,7241
358,7321
358,7442
358,7517
358,7709
358,7867
358,7872
358,7971
358,7976
358,7990
358,8018
358,8030
358,8108
358,8134
358,8178
358,8202
358,8357
358,8384
358,8512
358,8609
358,8974
358,9183
358,9227
358,9420
358,9635
358,9647
358,10278
358,10292
358,10308
358,10616
358,10617
358,10669
358,10702
358,10930
358,11041
358,11217
358,11231
358,11329
358,11445
358,11709
358,11782
358,11784
358,11817
358,12025
358,12037
358,12082
358,12343
358,12355
358,12375
358,12384
358,12471
358,12730
358,12756
358,12966
358,12971
358,12979
358,13013
358,13014
358,13375
358,13421
358,13528
358,13552
358,13702
358,13928
358,14301
358,14314
358,14316
358,14429
358,14559
358,14611
358,14618
358,14629
358,14652
358,14698
358,14876
358,15184
358,15336
358,15535
358,15682
358,16060
358,16302
358,16311
358,16402
358,16444
358,16745
358,16821
358,16867
358,17141
358,17382
358,17429
358,17508
358,17717
358,17760
358,18158
358,18249
358,18485
358,18580
358,18681
358,18881
358,18951
358,18956
358,19000
358,19212
358,19313
358,19386
358,19488
358,19555
358,20229
358,20269
358,20352
358,20497
358,20886
358,20922
358,20928
358,20957
358,21085
358,21841
358,21871
358,22008
358,22122
358,22556
358,22955
358,22974
358,23034
358,23138
358,23240
358,23321
358,23460
358,23548
358,23610
358,23674
358,23882
358,23984
358,24001
358,24063
358,24375
358,24722
358,24852
358,24890
358,24987
358,25211
358,25244
358,25485
358,25568
358,25600
358,25645
358,25879
358,26038
358,26252
358,26367
358,26469
358,26474
358,26513
358,26528
358,26646
358,26908
358,27003
358,27100
358,27152
358,27225
358,27252
358,27353
358,27481
358,27499
358,27582
358,27785
358,27858
358,27903
358,27937
358,27957
358,27974
358,28019
358,28136
358,28137
358,28148
358,28150
358,28234
358,28238
358,28286
358,28437
358,28548
358,28567
358,28584
358,28627
358,28683
358,28760
358,29020
358,29301
358,29582
358,29679
358,29721
358,29978
359,38
359,133
359,659
359,1016
359,1097
359,1165
359,1483
359,1526
359,1665
359,1696
359,2036
359,2143
359,2334
359,2471
359,2923
359,3319
359,3465
359,4138
359,4150
359,4162
359,4238
359,4256
359,4952
359,5022
359,5078
359,5102
359,5142
359,5227
359,5254
359,5423
359,6148
359,6388
359,6882
359,6953
359,6994
359,7364
359,7645
359,7707
359,7715
359,7859
359,8244
359,8323
359,8363
359,8384
359,8586
359,8945
359,8999
359,9262
359,9311
359,9312
359,9448
359,9533
359,9673
359,9952
359,10108
359,10236
359,10241
359,10286
359,10311
359,10458
359,10503
359,10584
359,10590
359,10851
359,11265
359,11683
359,11934
359,11996
359,12155
359,12163
359,12237
359,12310
359,12386
359,12481
359,12504
359,12543
359,12618
359,12639
359,12899
359,12930
359,13105
359,13119
359,13659
359,13696
359,13709
359,13727
359,13749
359,13911
359,13920
359,13928
359,14050
359,14208
359,14324
359,14519
359,14721
359,14743
359,14752
359,15328
359,15576
359,15582
359,15650
359,15772
359,15913
359,15950
359,15962
359,16006
359,16208
359,16238
359,16259
359,16436
359,16456
359,16459
359,16482
359,16502
359,16508
359,16535
359,16536
359,16572
359,16636
359,16712
359,16759
359,16802
359,16936
359,17167
359,17481
359,17617
359,17692
359,17732
359,17894
359,17996
359,18001
359,18002
359,18018
359,18482
359,18729
359,18984
359,19213
359,19311
359,19401
359,19413
359,19417
359,19434
359,19476
359,19588
359,19615
359,19703
359,19890
359,19902
359,19908
359,20159
359,20166
359,20407
359,20551
359,20554
359,20603
359,20810
359,21212
359,21227
359,21388
359,21441
359,21702
359,21770
359,21869
359,21919
359,22040
359,22063
359,22236
359,22281
359,22336
359,22648
359,22767
359,23131
359,23339
359,23379
359,23471
359,23504
359,23510
359,23560
359,23652
359,24236
359,24516
359,24669
359,25012
359,25013
359,25394
359,25453
359,25513
359,25630
359,25657
359,25734
359,25762
359,25880
359,25948
359,25962
359,26017
359,26154
359,26181
359,26368
359,26432
359,26455
359,26497
359,26527
359,26804
359,27060
359,27184
359,27209
359,27357
359,27419
359,27514
359,27558
359,27634
359,27678
359,27719
359,27903
359,28036
359,28078
359,28432
359,28487
359,28597
359,28697
359,28772
359,28788
359,28967
359,29041
359,29179
359,29256
359,29409
359,29556
359,29742
359,29754
359,29875
359,29880
359,29971
388,14
388,71
388,145
388,262
388,467
388,671
388,1329
388,1442
388,1622
388,1981
388,2022
388,2057
388,2087
388,2126
388,2257
388,2352
388,2435
388,2445
388,2571
388,2576
388,2930
388,3196
388,3244
388,3373
388,3420
388,3900
388,3937
388,3978
388,4038
388,4097
388,4282
388,4507
388,4599
388,4606
388,4648
388,4671
388,4675
388,4922
388,4956
388,5009
388,5431
388,5464
388,5538
388,5564
388,5923
388,6113
388,6169
388,6268
388,6334
388,6458
388,6470
388,6482
388,6551
388,6558
388,6566
388,6702
388,6994
388,7021
388,7158
388,7333
388,7582
388,8025
388,8060
388,8235
388,8256
388,8256
388,8323
388,8915
388,8970
388,9020
388,9255
388,9632
388,9680
388,10082
388,10405
388,10632
388,11137
388,11182
388,11237
388,11426
388,11463
388,11539
388,11636
388,11661
388,11930
388,11943
388,12165
388,12166
388,12320
388,12368
388,12441
388,12558
388,12580
388,12608
388,12657
388,12682
388,12946
388,13000
388,13121
388,13225
388,13317
388,13340
388,13411
388,13562
388,13576
388,13765
388,14087
388,14108
388,14281
388,14562
388,14644
388,14989
388,15042
388,15220
388,15610
388,15917
388,16159
388,16278
388,16486
388,16717
388,16808
388,17032
388,17123
388,17219
388,17386
388,17406
388,17990
388,18129
388,18150
388,18152
388,18158
388,18306
388,18313
388,18341
388,18448
388,18465
388,18490
388,18542
388,18629
388,18783
388,18803
388,18862
388,18871
388,18883
388,19127
388,19151
388,19352
388,19485
388,19628
388,19929
388,19963
388,19971
388,20353
388,20356
388,20472
388,20799
388,20819
388,20977
388,21000
388,21098
388,21200
388,21267
388,21408
388,21508
388,21575
388,21577
388,22247
388,22794
388,22969
388,22972
388,23129
388,23248
388,23382
388,23451
388,23486
388,23535
388,23594
388,23613
388,23958
388,24000
388,24118
388,24129
388,24215
388,24286
388,24390
388,24452
388,24483
388,24485
388,24651
388,24767
388,24779
388,25148
388,25357
388,25503
388,25630
388,25757
388,25807
388,25906
388,26303
388,26351
388,26409
388,26581
388,26806
388,27071
388,27103
388,27179
388,27508
388,27510
388,27724
388,28042
388,28095
388,28237
388,28498
388,28513
388,28664
388,28666
388,28894
388,28930
388,28997
388,29276
388,29486
388,29984
391,99
391,121
391,368
391,567
391,921
391,1007
391,1054
391,1332
391,1448
391,1551
391,1905
391,2244
391,2262
391,2408
391,2458
391,2573
391,2588
391,2648
391,2969
391,3049
391,3166
391,3406
391,3520
391,3923
391,4133
391,4287
391,4290
391,4318
391,4942
391,4962
391,5037
391,5245
391,5259
391,5452
391,5472
391,5614
391,6141
391,6260
391,6376
391,6563
391,6661
391,6743
391,6786
391,6813
391,6963
391,6963
391,7037
391,7065
391,7148
391,7366
391,7415
391,7555
391,7682
391,7790
391,7832
391,7866
391,7991
391,8253
391,8321
391,8371
391,8436
391,8587
391,8673
391,8682
391,9073
391,9256
391,9271
391,9441
391,9448
391,9531
391,9569
391,9953
391,10164
391,10165
391,10216
391,10362
391,10499
391,10612
391,10816
391,10994
391,11038
391,11278
391,11293
391,11381
391,11417
391,11450
391,11481
391,11531
391,11658
391,11817
391,11899
391,12268
391,12282
391,12287
391,12391
391,12566
391,12729
391,12883
391,12975
391,13200
391,13665
391,14021
391,14054
391,14182
391,14302
391,14315
391,14417
391,15013
391,15092
391,15278
391,15317
391,15360
391,15490
391,15543
391,15693
391,15730
391,15825
391,15881
391,16000
391,16081
391,16367
391,16499
391,16561
391,16571
391,16589
391,16639
391,16755
391,16755
391,16777
391,16786
391,16830
391,16869
391,16951
391,17032
391,17084
391,17167
391,17898
391,18092
391,18124
391,18283
391,18488
391,18713
391,18934
391,18959
391,19035
391,19471
391,19484
391,19717
391,19794
391,19867
391,19977
391,19982
391,20125
391,20240
391,20240
391,20374
391,20471
391,20684
391,20719
391,20741
391,20862
391,21089
391,21268
391,21710
391,21723
391,22208
391,22252
391,22552
391,22713
391,22729
391,22742
391,22751
391,22753
391,22946
391,23027
391,23039
391,23124
391,23361
391,23364
391,23428
391,23429
391,23479
391,23584
391,23794
391,24007
391,24095
391,24462
391,24536
391,24801
391,24802
391,24928
391,24983
391,25185
391,25352
391,25417
391,25751
391,25884
391,25907
391,26013
391,26125
391,26267
391,26350
391,26602
391,26630
391,26824
391,26905
391,27050
391,27205
391,27214
391,27483
391,27487
391,27651
391,27950
391,28010
391,28444
391,28460
391,28505
391,28582
391,28620
391,28817
391,28877
391,28913
391,28981
391,28999
391,29216
391,29289
391,29303
391,29369
391,29479
391,29491
391,29643
